1,-0,0,-1,0,-0
0,0.22222222,-0.22222222,-0,-0.66666667,0.66666667
0,0,-1,0,1,0
0,0,0,1,-0,0
0,0,0,0,0.66666667,-0.66666667
0,0,0,0,0,-1
